Sample name,title,source name,organism,characteristics: age,characteristics: developmental stage,characteristics: sex,molecule,description,processed data file ,raw file,BioSample,Instrument Model
N3_384Bulk_Plate1_S315,Tabula Muris Senis (bulk RNA seq),Skin_16,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126995,SAMN11855374,Illumina NovaSeq 6000
N3_384Bulk_Plate2_S315,Tabula Muris Senis (bulk RNA seq),Skin_34,Mus musculus C57/BL6,18,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126996,SAMN11855375,Illumina NovaSeq 6000
N3_384Bulk_Plate3_S315,Tabula Muris Senis (bulk RNA seq),WBC_26,Mus musculus C57/BL6,6,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126922,SAMN11855376,Illumina NovaSeq 6000
N4_384Bulk_Plate1_S316,Tabula Muris Senis (bulk RNA seq),Brain_38,Mus musculus C57/BL6,12,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126921,SAMN11855377,Illumina NovaSeq 6000
N4_384Bulk_Plate2_S316,Tabula Muris Senis (bulk RNA seq),Limb_Muscle_9,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126920,SAMN11855378,Illumina NovaSeq 6000
N4_384Bulk_Plate3_S316,Tabula Muris Senis (bulk RNA seq),MAT_56,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126919,SAMN11855379,Illumina NovaSeq 6000
N5_384Bulk_Plate1_S317,Tabula Muris Senis (bulk RNA seq),WBC_31,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126926,SAMN11855380,Illumina NovaSeq 6000
N5_384Bulk_Plate2_S317,Tabula Muris Senis (bulk RNA seq),Spleen_24,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126925,SAMN11855381,Illumina NovaSeq 6000
N5_384Bulk_Plate3_S317,Tabula Muris Senis (bulk RNA seq),Kidney_39,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126924,SAMN11855382,Illumina NovaSeq 6000
N6_384Bulk_Plate1_S318,Tabula Muris Senis (bulk RNA seq),Kidney_41,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126923,SAMN11855383,Illumina NovaSeq 6000
N6_384Bulk_Plate2_S318,Tabula Muris Senis (bulk RNA seq),Limb_Muscle_46,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126930,SAMN11855384,Illumina NovaSeq 6000
N6_384Bulk_Plate3_S318,Tabula Muris Senis (bulk RNA seq),Bone_20,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126929,SAMN11855385,Illumina NovaSeq 6000
N7_384Bulk_Plate1_S319,Tabula Muris Senis (bulk RNA seq),Heart_10,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127138,SAMN11855386,Illumina NovaSeq 6000
N7_384Bulk_Plate2_S319,Tabula Muris Senis (bulk RNA seq),Brain_12,Mus musculus C57/BL6,21,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127067,SAMN11855387,Illumina NovaSeq 6000
N7_384Bulk_Plate3_S319,Tabula Muris Senis (bulk RNA seq),Limb_Muscle_43,Mus musculus C57/BL6,15,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127016,SAMN11855388,Illumina NovaSeq 6000
N8_384Bulk_Plate1_S320,Tabula Muris Senis (bulk RNA seq),Liver_16,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127018,SAMN11855389,Illumina NovaSeq 6000
N8_384Bulk_Plate2_S320,Tabula Muris Senis (bulk RNA seq),Marrow_6,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126946,SAMN11855390,Illumina NovaSeq 6000
N8_384Bulk_Plate3_S320,Tabula Muris Senis (bulk RNA seq),Spleen_9,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127013,SAMN11855391,Illumina NovaSeq 6000
N9_384Bulk_Plate1_S321,Tabula Muris Senis (bulk RNA seq),GAT_44,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126936,SAMN11855392,Illumina NovaSeq 6000
N9_384Bulk_Plate2_S321,Tabula Muris Senis (bulk RNA seq),Skin_28,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127300,SAMN11855393,Illumina NovaSeq 6000
N9_384Bulk_Plate3_S321,Tabula Muris Senis (bulk RNA seq),Small_Intestine_54,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126762,SAMN11855394,Illumina NovaSeq 6000
O1_384Bulk_Plate1_S337,Tabula Muris Senis (bulk RNA seq),Bone_31,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126763,SAMN11855395,Illumina NovaSeq 6000
O1_384Bulk_Plate2_S337,Tabula Muris Senis (bulk RNA seq),Pancreas_54,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126720,SAMN11855396,Illumina NovaSeq 6000
O10_384Bulk_Plate1_S346,Tabula Muris Senis (bulk RNA seq),Bone_14,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126719,SAMN11855397,Illumina NovaSeq 6000
O10_384Bulk_Plate2_S346,Tabula Muris Senis (bulk RNA seq),Bone_48,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126997,SAMN11855398,Illumina NovaSeq 6000
O10_384Bulk_Plate3_S346,Tabula Muris Senis (bulk RNA seq),GAT_13,Mus musculus C57/BL6,6,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126994,SAMN11855399,Illumina NovaSeq 6000
O11_384Bulk_Plate1_S347,Tabula Muris Senis (bulk RNA seq),Marrow_14,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126716,SAMN11855400,Illumina NovaSeq 6000
O11_384Bulk_Plate2_S347,Tabula Muris Senis (bulk RNA seq),Kidney_27,Mus musculus C57/BL6,12,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126715,SAMN11855401,Illumina NovaSeq 6000
O11_384Bulk_Plate3_S347,Tabula Muris Senis (bulk RNA seq),GAT_24,Mus musculus C57/BL6,15,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126718,SAMN11855402,Illumina NovaSeq 6000
O12_384Bulk_Plate1_S348,Tabula Muris Senis (bulk RNA seq),SCAT_30,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126717,SAMN11855403,Illumina NovaSeq 6000
O12_384Bulk_Plate2_S348,Tabula Muris Senis (bulk RNA seq),BAT_7,Mus musculus C57/BL6,15,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126965,SAMN11855404,Illumina NovaSeq 6000
O12_384Bulk_Plate3_S348,Tabula Muris Senis (bulk RNA seq),Limb_Muscle_23,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126963,SAMN11855405,Illumina NovaSeq 6000
O13_384Bulk_Plate1_S349,Tabula Muris Senis (bulk RNA seq),Kidney_6,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127394,SAMN11855406,Illumina NovaSeq 6000
O13_384Bulk_Plate2_S349,Tabula Muris Senis (bulk RNA seq),Heart_29,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126804,SAMN11855407,Illumina NovaSeq 6000
O13_384Bulk_Plate3_S349,Tabula Muris Senis (bulk RNA seq),Skin_2,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126811,SAMN11855408,Illumina NovaSeq 6000
O14_384Bulk_Plate1_S350,Tabula Muris Senis (bulk RNA seq),Bone_9,Mus musculus C57/BL6,12,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127554,SAMN11855409,Illumina NovaSeq 6000
O14_384Bulk_Plate2_S350,Tabula Muris Senis (bulk RNA seq),SCAT_46,Mus musculus C57/BL6,15,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127360,SAMN11855410,Illumina NovaSeq 6000
O14_384Bulk_Plate3_S350,Tabula Muris Senis (bulk RNA seq),NA13,Mus musculus C57/BL6,NA13,months postnatal,missing,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127374,SAMN11855411,Illumina NovaSeq 6000
O15_384Bulk_Plate1_S351,Tabula Muris Senis (bulk RNA seq),Lung_47,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127395,SAMN11855412,Illumina NovaSeq 6000
O15_384Bulk_Plate2_S351,Tabula Muris Senis (bulk RNA seq),Heart_3,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127456,SAMN11855413,Illumina NovaSeq 6000
O16_384Bulk_Plate1_S352,Tabula Muris Senis (bulk RNA seq),Brain_2,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127066,SAMN11855414,Illumina NovaSeq 6000
O16_384Bulk_Plate2_S352,Tabula Muris Senis (bulk RNA seq),MAT_25,Mus musculus C57/BL6,18,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127271,SAMN11855415,Illumina NovaSeq 6000
O17_384Bulk_Plate1_S353,Tabula Muris Senis (bulk RNA seq),WBC_15,Mus musculus C57/BL6,15,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127061,SAMN11855416,Illumina NovaSeq 6000
O17_384Bulk_Plate2_S353,Tabula Muris Senis (bulk RNA seq),WBC_14,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127178,SAMN11855417,Illumina NovaSeq 6000
O18_384Bulk_Plate1_S354,Tabula Muris Senis (bulk RNA seq),Marrow_29,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127196,SAMN11855418,Illumina NovaSeq 6000
O18_384Bulk_Plate2_S354,Tabula Muris Senis (bulk RNA seq),Bone_7,Mus musculus C57/BL6,1,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127041,SAMN11855419,Illumina NovaSeq 6000
O19_384Bulk_Plate1_S355,Tabula Muris Senis (bulk RNA seq),Bone_34,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127301,SAMN11855420,Illumina NovaSeq 6000
O19_384Bulk_Plate2_S355,Tabula Muris Senis (bulk RNA seq),Heart_21,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127264,SAMN11855421,Illumina NovaSeq 6000
O2_384Bulk_Plate1_S338,Tabula Muris Senis (bulk RNA seq),MAT_35,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127037,SAMN11855422,Illumina NovaSeq 6000
O2_384Bulk_Plate2_S338,Tabula Muris Senis (bulk RNA seq),Pancreas_43,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127036,SAMN11855423,Illumina NovaSeq 6000
O2_384Bulk_Plate3_S338,Tabula Muris Senis (bulk RNA seq),BAT_10,Mus musculus C57/BL6,15,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127199,SAMN11855424,Illumina NovaSeq 6000
O20_384Bulk_Plate1_S356,Tabula Muris Senis (bulk RNA seq),Bone_3,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127198,SAMN11855425,Illumina NovaSeq 6000
O20_384Bulk_Plate2_S356,Tabula Muris Senis (bulk RNA seq),Heart_26,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127086,SAMN11855426,Illumina NovaSeq 6000
O21_384Bulk_Plate1_S357,Tabula Muris Senis (bulk RNA seq),Liver_7,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127087,SAMN11855427,Illumina NovaSeq 6000
O21_384Bulk_Plate2_S357,Tabula Muris Senis (bulk RNA seq),Small_Intestine_20,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127082,SAMN11855428,Illumina NovaSeq 6000
O22_384Bulk_Plate1_S358,Tabula Muris Senis (bulk RNA seq),Pancreas_5,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127084,SAMN11855429,Illumina NovaSeq 6000
O22_384Bulk_Plate2_S358,Tabula Muris Senis (bulk RNA seq),Spleen_18,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127094,SAMN11855430,Illumina NovaSeq 6000
O23_384Bulk_Plate1_S359,Tabula Muris Senis (bulk RNA seq),GAT_14,Mus musculus C57/BL6,6,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127100,SAMN11855431,Illumina NovaSeq 6000
O23_384Bulk_Plate2_S359,Tabula Muris Senis (bulk RNA seq),WBC_10,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127089,SAMN11855432,Illumina NovaSeq 6000
O3_384Bulk_Plate1_S339,Tabula Muris Senis (bulk RNA seq),Lung_21,Mus musculus C57/BL6,1,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127091,SAMN11855433,Illumina NovaSeq 6000
O3_384Bulk_Plate2_S339,Tabula Muris Senis (bulk RNA seq),Skin_17,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127414,SAMN11855434,Illumina NovaSeq 6000
O3_384Bulk_Plate3_S339,Tabula Muris Senis (bulk RNA seq),Kidney_33,Mus musculus C57/BL6,15,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127415,SAMN11855435,Illumina NovaSeq 6000
O4_384Bulk_Plate1_S340,Tabula Muris Senis (bulk RNA seq),Pancreas_17,Mus musculus C57/BL6,1,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127478,SAMN11855436,Illumina NovaSeq 6000
O4_384Bulk_Plate2_S340,Tabula Muris Senis (bulk RNA seq),Kidney_19,Mus musculus C57/BL6,15,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127475,SAMN11855437,Illumina NovaSeq 6000
O4_384Bulk_Plate3_S340,Tabula Muris Senis (bulk RNA seq),SCAT_49,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127481,SAMN11855438,Illumina NovaSeq 6000
O5_384Bulk_Plate1_S341,Tabula Muris Senis (bulk RNA seq),MAT_1,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127480,SAMN11855439,Illumina NovaSeq 6000
O5_384Bulk_Plate2_S341,Tabula Muris Senis (bulk RNA seq),Heart_4,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126818,SAMN11855440,Illumina NovaSeq 6000
O5_384Bulk_Plate3_S341,Tabula Muris Senis (bulk RNA seq),Limb_Muscle_35,Mus musculus C57/BL6,1,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126812,SAMN11855441,Illumina NovaSeq 6000
O6_384Bulk_Plate1_S342,Tabula Muris Senis (bulk RNA seq),Spleen_29,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127485,SAMN11855442,Illumina NovaSeq 6000
O6_384Bulk_Plate2_S342,Tabula Muris Senis (bulk RNA seq),Spleen_16,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127484,SAMN11855443,Illumina NovaSeq 6000
O6_384Bulk_Plate3_S342,Tabula Muris Senis (bulk RNA seq),Spleen_4,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127453,SAMN11855444,Illumina NovaSeq 6000
O7_384Bulk_Plate1_S343,Tabula Muris Senis (bulk RNA seq),WBC_36,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127486,SAMN11855445,Illumina NovaSeq 6000
O7_384Bulk_Plate2_S343,Tabula Muris Senis (bulk RNA seq),Liver_35,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127512,SAMN11855446,Illumina NovaSeq 6000
O7_384Bulk_Plate3_S343,Tabula Muris Senis (bulk RNA seq),BAT_47,Mus musculus C57/BL6,6,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127513,SAMN11855447,Illumina NovaSeq 6000
O8_384Bulk_Plate1_S344,Tabula Muris Senis (bulk RNA seq),Pancreas_41,Mus musculus C57/BL6,15,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127546,SAMN11855448,Illumina NovaSeq 6000
O8_384Bulk_Plate2_S344,Tabula Muris Senis (bulk RNA seq),SCAT_55,Mus musculus C57/BL6,15,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127547,SAMN11855449,Illumina NovaSeq 6000
O8_384Bulk_Plate3_S344,Tabula Muris Senis (bulk RNA seq),MAT_39,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127292,SAMN11855450,Illumina NovaSeq 6000
O9_384Bulk_Plate1_S345,Tabula Muris Senis (bulk RNA seq),Bone_35,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127293,SAMN11855451,Illumina NovaSeq 6000
O9_384Bulk_Plate2_S345,Tabula Muris Senis (bulk RNA seq),Small_Intestine_33,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127510,SAMN11855452,Illumina NovaSeq 6000
O9_384Bulk_Plate3_S345,Tabula Muris Senis (bulk RNA seq),BAT_6,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127511,SAMN11855453,Illumina NovaSeq 6000
P1_384Bulk_Plate1_S361,Tabula Muris Senis (bulk RNA seq),Marrow_35,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127274,SAMN11855454,Illumina NovaSeq 6000
P1_384Bulk_Plate2_S361,Tabula Muris Senis (bulk RNA seq),Small_Intestine_2,Mus musculus C57/BL6,21,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127372,SAMN11855455,Illumina NovaSeq 6000
P1_384Bulk_Plate3_S361,Tabula Muris Senis (bulk RNA seq),Heart_23,Mus musculus C57/BL6,15,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127304,SAMN11855456,Illumina NovaSeq 6000
P10_384Bulk_Plate1_S370,Tabula Muris Senis (bulk RNA seq),Lung_55,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127096,SAMN11855457,Illumina NovaSeq 6000
P10_384Bulk_Plate2_S370,Tabula Muris Senis (bulk RNA seq),Brain_3,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127095,SAMN11855458,Illumina NovaSeq 6000
P10_384Bulk_Plate3_S370,Tabula Muris Senis (bulk RNA seq),BAT_29,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127266,SAMN11855459,Illumina NovaSeq 6000
P11_384Bulk_Plate1_S371,Tabula Muris Senis (bulk RNA seq),Brain_55,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127101,SAMN11855460,Illumina NovaSeq 6000
P11_384Bulk_Plate2_S371,Tabula Muris Senis (bulk RNA seq),Heart_22,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127305,SAMN11855461,Illumina NovaSeq 6000
P11_384Bulk_Plate3_S371,Tabula Muris Senis (bulk RNA seq),Liver_41,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127099,SAMN11855462,Illumina NovaSeq 6000
P12_384Bulk_Plate1_S372,Tabula Muris Senis (bulk RNA seq),BAT_19,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127098,SAMN11855463,Illumina NovaSeq 6000
P12_384Bulk_Plate3_S372,Tabula Muris Senis (bulk RNA seq),Limb_Muscle_25,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127092,SAMN11855464,Illumina NovaSeq 6000
P13_384Bulk_Plate1_S373,Tabula Muris Senis (bulk RNA seq),GAT_32,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127263,SAMN11855465,Illumina NovaSeq 6000
P13_384Bulk_Plate2_S373,Tabula Muris Senis (bulk RNA seq),Liver_2,Mus musculus C57/BL6,9,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127417,SAMN11855466,Illumina NovaSeq 6000
P13_384Bulk_Plate3_S373,Tabula Muris Senis (bulk RNA seq),Heart_34,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127106,SAMN11855467,Illumina NovaSeq 6000
P14_384Bulk_Plate1_S374,Tabula Muris Senis (bulk RNA seq),SCAT_50,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127064,SAMN11855468,Illumina NovaSeq 6000
P14_384Bulk_Plate2_S374,Tabula Muris Senis (bulk RNA seq),Pancreas_7,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127109,SAMN11855469,Illumina NovaSeq 6000
